Property_ID,Tenant_ID,Month,Monthly_Rent,Lease_Expiry_Date,Group
P11,P11_T2,2023-10-01,26257.06954419305,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-10-01,21005.655635354444,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-10-01,15754.24172651583,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-10-01,15754.24172651583,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-11-01,26411.35211860661,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-11-01,26411.35211860661,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-11-01,21129.081694885288,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-11-01,15846.811271163966,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-11-01,15846.811271163966,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-12-01,27171.58883915258,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-12-01,27171.58883915258,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-12-01,21737.271071322066,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-12-01,16302.953303491548,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-12-01,16302.953303491548,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-01-01,27498.043398922273,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-01-01,27498.043398922273,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-01-01,21998.43471913782,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-01-01,16498.826039353364,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-01-01,16498.826039353364,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-02-01,27482.30425667551,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-02-01,27482.30425667551,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-02-01,21985.84340534041,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-02-01,16489.382554005304,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-02-01,16489.382554005304,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-03-01,27557.963019348386,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-03-01,27557.963019348386,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-03-01,22046.370415478712,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-03-01,16534.77781160903,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-03-01,16534.77781160903,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-04-01,27475.765264257767,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-04-01,27475.765264257767,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-04-01,21980.612211406216,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-04-01,16485.45915855466,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-04-01,16485.45915855466,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-05-01,27370.245578208,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-05-01,27370.245578208,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-05-01,21896.1964625664,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-05-01,16422.147346924798,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-05-01,16422.147346924798,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-06-01,27708.399299051405,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-06-01,27708.399299051405,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-06-01,22166.719439241126,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-06-01,16625.039579430842,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-06-01,16625.039579430842,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-07-01,28030.760501395973,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-07-01,28030.760501395973,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-07-01,22424.60840111678,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-07-01,16818.456300837584,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-07-01,16818.456300837584,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-08-01,28284.489928249583,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-08-01,28284.489928249583,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-08-01,22627.59194259967,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-08-01,16970.693956949748,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-08-01,16970.693956949748,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-09-01,28054.91050473892,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-09-01,28054.91050473892,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-09-01,22443.92840379114,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-09-01,16832.946302843353,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-09-01,16832.946302843353,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-10-01,28232.52145607756,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-10-01,28232.52145607756,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-10-01,22586.01716486205,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-10-01,16939.512873646534,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-10-01,16939.512873646534,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-11-01,28815.427899987557,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-11-01,28815.427899987557,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-11-01,23052.342319990046,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-11-01,17289.256739992532,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-11-01,17289.256739992532,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2024-12-01,28692.79780055655,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2024-12-01,28692.79780055655,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2024-12-01,22954.23824044524,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2024-12-01,17215.678680333927,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2024-12-01,17215.678680333927,2024-03-01,High Lease Rollover Risk
P12,P12_T1,2023-01-01,41328.46945574925,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-01-01,32144.365132249415,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-01-01,18368.20864699967,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-02-01,41091.35284749955,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-02-01,31959.94110361076,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-02-01,18262.82348777758,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-03-01,41154.71743458784,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-03-01,32009.22467134609,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-03-01,18290.985526483484,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-04-01,40789.35279613241,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-04-01,31725.052174769648,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-04-01,18128.601242725515,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-05-01,42104.36228811206,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-05-01,32747.83733519827,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-05-01,18713.049905827585,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-06-01,41270.49535393938,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-06-01,32099.27416417507,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-06-01,18342.442379528613,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-07-01,41149.49328594838,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-07-01,32005.16144462652,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-07-01,18288.663682643728,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-08-01,41723.48132799372,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-08-01,32451.596588439555,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-08-01,18543.76947910832,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-09-01,41491.425160318235,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-09-01,32271.10845802529,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-09-01,18440.633404585882,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-10-01,41940.37330123594,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-10-01,32620.290345405727,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-10-01,18640.165911660417,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-11-01,41555.41396868342,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-11-01,32320.877531198214,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-11-01,18469.07287497041,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2023-12-01,41444.108535690844,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2023-12-01,32234.30663887065,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2023-12-01,18419.603793640374,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-01-01,41301.700897734336,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-01-01,32123.545142682255,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-01-01,18356.311510104148,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-02-01,41642.90672877772,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-02-01,32388.927455716006,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-02-01,18507.958546123435,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-03-01,41543.14112284654,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-03-01,32311.331984436194,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-03-01,18463.618276820685,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-04-01,41762.22688830425,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-04-01,32481.732024236637,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-04-01,18560.989728135224,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-05-01,41571.74979850638,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-05-01,32333.58317661607,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-05-01,18476.333243780613,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-06-01,40970.14932585483,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-06-01,31865.671697887083,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-06-01,18208.955255935478,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-07-01,41045.8714406909,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-07-01,31924.56667609292,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-07-01,18242.609529195957,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-08-01,41414.40946186935,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-08-01,32211.207359231714,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-08-01,18406.404205275267,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-09-01,40308.8550822869,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-09-01,31351.331730667585,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-09-01,17915.046703238622,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-10-01,41901.82745655779,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-10-01,32590.310243989385,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-10-01,18623.034425136793,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-11-01,41134.94199519052,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-11-01,31993.84377403707,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-11-01,18282.196442306897,2024-10-01,High Lease Rollover Risk
P12,P12_T1,2024-12-01,41394.89041571447,2026-09-01,High Lease Rollover Risk
P12,P12_T2,2024-12-01,32196.02587888903,2024-12-01,High Lease Rollover Risk
P12,P12_T3,2024-12-01,18397.729073650877,2024-10-01,High Lease Rollover Risk
